CustomerID,LastPurchaseDate,Frequency,Monetary,Recency,R_score,F_score,M_score,RFM_Score,Segment
12816.0,9/5/2011 12:41,2,572.2,95,3,2,3,323,Others
12817.0,3/3/2011 16:28,1,166.04,281,1,1,1,111,Lost Customers
12818.0,6/14/2011 13:54,2,1517.88,178,2,2,4,224,Others
12820.0,9/26/2011 11:49,4,942.34,75,4,4,4,444,Others
12821.0,5/9/2011 15:51,1,92.72,214,2,1,1,211,Others
12822.0,9/30/2011 10:04,3,918.98,71,5,3,4,534,Others
12823.0,9/26/2011 7:35,5,1759.5,75,4,4,4,444,Others
12824.0,10/11/2011 12:49,1,397.12,59,5,1,2,512,Others
12826.0,9/29/2011 10:55,8,1468.1200000000001,72,5,5,4,554,Loyalists
12827.0,12/4/2011 12:17,3,430.15000000000003,5,5,3,2,532,Others
12828.0,9/1/2011 17:14,6,1018.71,99,3,4,4,344,Others
12829.0,12/14/2010 14:54,3,253.05,360,1,3,2,132,Lost Customers
12830.0,9/9/2011 15:02,7,6748.400000000001,91,4,4,5,445,Others
12831.0,3/22/2011 13:02,1,215.04999999999998,262,1,1,1,111,Lost Customers
12832.0,9/2/2011 13:48,2,383.03,98,3,2,2,322,Others
12833.0,7/17/2011 13:46,1,417.38,145,2,1,2,212,Others
12834.0,3/2/2011 9:49,1,312.38,283,1,1,2,112,Lost Customers
12836.0,7/25/2011 15:22,4,2612.86,137,2,4,5,245,Others
12837.0,6/19/2011 16:07,1,134.1,173,2,1,1,211,Others
12838.0,12/1/2010 11:57,2,683.13,374,1,2,3,123,Lost Customers
12839.0,9/8/2011 13:17,16,5583.62,92,4,5,5,455,Loyalists
12840.0,7/19/2011 9:29,6,2714.27,144,2,4,5,245,Others
12841.0,9/11/2011 12:13,26,3876.4,90,4,5,5,455,Loyalists
12842.0,9/30/2011 15:33,2,1118.99,70,5,2,4,524,Others
12843.0,7/3/2011 12:21,9,1680.76,159,2,5,4,254,Loyalists
12844.0,8/1/2011 13:11,2,325.96000000000004,130,3,2,2,322,Others
12845.0,3/17/2011 13:34,4,354.09,267,1,4,2,142,Lost Customers
12847.0,11/17/2011 13:16,1,871.54,22,5,1,3,513,Others
12849.0,3/16/2011 12:26,2,1050.8899999999999,268,1,2,4,124,Lost Customers
12851.0,9/4/2011 12:41,1,135.18,96,3,1,1,311,Others
12852.0,2/22/2011 14:56,2,299.75,290,1,2,2,122,Lost Customers
12853.0,8/24/2011 11:00,9,1881.7,108,3,5,4,354,Loyalists
12854.0,9/22/2011 12:15,5,1289.15,79,4,4,4,444,Others
12855.0,12/2/2010 9:37,1,38.1,373,1,1,1,111,Lost Customers
12856.0,12/2/2011 10:52,8,2162.68,8,5,5,5,555,VIPs
12857.0,5/13/2011 10:20,2,1106.4,211,2,2,4,224,Others
12863.0,5/24/2011 17:17,2,504.2,199,2,2,3,223,Others
12864.0,7/24/2011 13:03,1,147.12,138,2,1,1,211,Others
12865.0,8/8/2011 10:11,3,1548.07,124,3,3,4,334,Others
12866.0,3/1/2011 14:11,1,559.12,283,1,1,3,113,Lost Customers
12867.0,9/4/2011 13:35,10,3986.22,96,3,5,5,355,Loyalists
12868.0,6/7/2011 10:42,6,1607.0600000000002,186,2,4,4,244,Others
12870.0,12/8/2010 14:27,1,-14.899999999999999,366,1,1,1,111,Lost Customers
12871.0,9/16/2011 15:07,2,380.64,84,4,2,2,422,Others
12872.0,12/9/2010 14:44,2,599.97,365,1,2,3,123,Lost Customers
12873.0,3/2/2011 14:58,1,374.0,282,1,1,2,112,Lost Customers
12875.0,7/19/2011 15:30,2,343.2300000000001,143,2,2,2,222,Others
12876.0,5/27/2011 13:34,2,2218.02,196,2,2,5,225,Others
12877.0,9/22/2011 13:05,12,1535.77,78,4,5,4,454,Loyalists
12878.0,4/17/2011 13:07,3,841.64,236,1,3,3,133,Lost Customers
12879.0,9/9/2011 12:11,4,552.5699999999999,92,4,4,3,443,Others
12881.0,3/9/2011 11:44,1,298.0,276,1,1,2,112,Lost Customers
12882.0,11/6/2011 11:22,2,1463.04,34,5,2,4,524,Others
12883.0,9/11/2011 15:18,4,703.47,89,4,4,3,443,Others
12884.0,9/12/2011 13:10,1,309.05,88,4,1,2,412,Others
12885.0,8/8/2011 11:45,4,1158.27,124,3,4,4,344,Others
12886.0,5/4/2011 11:21,3,1351.09,220,1,3,4,134,Lost Customers
12888.0,5/9/2011 16:02,4,313.77,214,2,4,2,242,Others
12890.0,11/15/2011 17:26,1,380.46999999999997,24,5,1,2,512,Others
12891.0,6/7/2011 12:31,3,331.0,185,2,3,2,232,Others
12893.0,11/9/2011 12:34,1,188.14,30,5,1,1,511,Others
12895.0,9/23/2011 8:54,3,347.3,78,4,3,2,432,Others
12897.0,5/19/2011 12:13,2,216.5,205,2,2,1,221,Others
12901.0,9/19/2011 13:39,36,16293.1,81,4,5,5,455,Loyalists
12902.0,3/20/2011 12:06,1,138.68,265,1,1,1,111,Lost Customers
12904.0,6/20/2011 13:18,2,509.58,172,2,2,3,223,Others
12906.0,9/22/2011 15:03,5,2919.81,78,4,4,5,445,Others
12908.0,6/16/2011 15:39,4,246.0,176,2,4,2,242,Others
12909.0,9/23/2011 7:58,8,2128.83,78,4,5,5,455,Loyalists
12910.0,9/22/2011 12:55,8,3075.04,78,4,5,5,455,Loyalists
12912.0,12/7/2011 8:55,5,1662.3,3,5,4,4,544,Others
12913.0,3/2/2011 10:49,5,2483.63,283,1,4,5,145,Lost Customers
12915.0,7/14/2011 11:34,2,363.65,149,2,2,2,222,Others
12916.0,7/24/2011 10:35,5,2982.35,139,2,4,5,245,Others
12917.0,8/3/2011 16:42,1,594.0,128,3,1,3,313,Others
12919.0,9/15/2011 17:37,8,1301.44,85,4,5,4,454,Loyalists
12920.0,11/22/2011 15:05,1,164.23,17,5,1,1,511,Others
12921.0,9/2/2011 13:01,50,16389.74,98,3,5,5,355,Loyalists
12922.0,7/1/2011 15:35,1,405.38,161,2,1,2,212,Others
12923.0,10/6/2011 16:20,1,176.97,64,5,1,1,511,Others
12924.0,9/12/2011 13:55,5,929.95,88,4,4,4,444,Others
12925.0,9/26/2011 11:05,2,694.05,75,4,2,3,423,Others
12928.0,7/15/2011 8:09,5,2062.7000000000003,148,2,4,5,245,Others
12929.0,8/9/2011 14:30,2,105.1,122,3,2,1,321,Others
12930.0,9/22/2011 15:18,4,409.90000000000003,78,4,4,2,442,Others
12931.0,8/4/2011 18:07,20,33462.81,127,3,5,5,355,Loyalists
12933.0,6/21/2011 16:13,4,606.28,171,2,4,3,243,Others
12935.0,8/22/2011 12:22,8,2156.45,109,3,5,5,355,Loyalists
12936.0,9/22/2011 13:51,5,1012.9,78,4,4,4,444,Others
12937.0,9/29/2011 14:38,4,1504.27,71,5,4,4,544,Others
12938.0,11/14/2011 11:21,1,114.14,26,5,1,1,511,Others
12939.0,9/21/2011 13:35,8,11581.8,79,4,5,5,455,Loyalists
12940.0,9/30/2011 10:46,4,876.29,71,5,4,3,543,Others
12942.0,7/31/2011 14:39,3,683.9,131,3,3,3,333,Others
12943.0,2/11/2011 15:13,1,-3.75,301,1,1,1,111,Lost Customers
12944.0,12/20/2010 10:41,2,604.51,355,1,2,3,123,Lost Customers
12945.0,2/24/2011 14:15,1,462.95,288,1,1,2,112,Lost Customers
12947.0,7/19/2011 10:06,11,1407.29,144,2,5,4,254,Loyalists
12948.0,8/31/2011 11:34,8,2053.7,101,3,5,5,355,Loyalists
12949.0,8/17/2011 15:11,10,4143.02,114,3,5,5,355,Loyalists
12950.0,12/7/2011 13:17,3,1843.0,2,5,3,4,534,Others
12951.0,6/29/2011 15:20,8,1042.07,163,2,5,4,254,Loyalists
12952.0,9/22/2011 16:37,5,1382.8400000000001,78,4,4,4,444,Others
12953.0,11/30/2011 9:24,1,329.85,10,5,1,2,512,Others
12955.0,9/8/2011 12:48,14,4734.26,92,4,5,5,455,Loyalists
12956.0,2/6/2011 16:08,1,108.07,306,1,1,1,111,Lost Customers
12957.0,9/29/2011 12:01,12,3979.04,72,5,5,5,555,VIPs
12962.0,8/18/2011 13:38,2,266.39,113,3,2,2,322,Others
12963.0,9/16/2011 9:03,9,1841.03,85,4,5,4,454,Loyalists
12965.0,9/11/2011 15:31,1,771.91,89,4,1,3,413,Others
12966.0,11/30/2011 12:38,1,160.18,9,5,1,1,511,Others
12967.0,2/10/2011 17:06,4,1194.75,302,1,4,4,144,Lost Customers
12968.0,8/19/2011 15:44,1,135.95,112,3,1,1,311,Others
12970.0,12/2/2011 14:30,4,452.24,7,5,4,2,542,Others
12971.0,9/8/2011 14:02,89,10930.26,92,4,5,5,455,Loyalists
12974.0,5/26/2011 9:33,1,144.8,198,2,1,1,211,Others
12976.0,5/12/2011 9:55,1,738.6,212,2,1,3,213,Others
12977.0,7/6/2011 16:40,1,39.24,156,2,1,1,211,Others
12980.0,7/7/2011 11:42,12,7092.06,156,2,5,5,255,Loyalists
12981.0,7/29/2011 14:14,2,372.21999999999997,133,3,2,2,322,Others
12982.0,4/14/2011 10:49,2,377.2,240,1,2,2,122,Lost Customers
12984.0,11/21/2011 12:37,1,97.5,18,5,1,1,511,Others
12985.0,12/9/2011 10:46,3,1215.6200000000001,1,5,3,4,534,Others
12987.0,9/27/2011 12:03,3,545.0,74,4,3,3,433,Others
12988.0,2/20/2011 14:31,1,535.32,292,1,1,3,113,Lost Customers
12989.0,9/20/2011 16:31,19,6854.51,80,4,5,5,455,Loyalists
12990.0,6/7/2011 14:27,3,409.5,185,2,3,2,232,Others
12991.0,8/19/2011 14:39,2,503.76,112,3,2,3,323,Others
12993.0,8/11/2011 12:01,4,414.76,121,3,4,2,342,Others
12994.0,8/24/2011 9:24,5,902.22,108,3,4,3,343,Others
12995.0,9/23/2011 9:20,2,200.72,78,4,2,1,421,Others
12997.0,9/15/2011 10:08,7,1197.94,86,4,4,4,444,Others
12999.0,5/27/2011 13:24,3,455.88,196,2,3,2,232,Others
13000.0,8/25/2011 10:43,3,534.85,107,3,3,3,333,Others
13001.0,7/4/2011 16:08,15,9797.92,158,2,5,5,255,Loyalists
13002.0,1/25/2011 15:18,1,120.94999999999999,318,1,1,1,111,Lost Customers
13003.0,8/26/2011 10:50,3,149.05,106,3,3,1,331,Others
13004.0,9/23/2011 8:30,22,5613.43,78,4,5,5,455,Loyalists
13005.0,6/19/2011 10:53,3,468.95,174,2,3,3,233,Others
13006.0,10/14/2011 13:49,1,81.57,56,5,1,1,511,Others
13008.0,12/14/2010 10:28,2,178.46999999999997,361,1,2,1,121,Lost Customers
13011.0,12/2/2010 17:22,1,50.550000000000004,372,1,1,1,111,Lost Customers
13012.0,9/22/2011 16:53,11,1311.6200000000001,78,4,5,4,454,Loyalists
13013.0,9/8/2011 11:46,15,4786.99,93,3,5,5,355,Loyalists
13014.0,9/28/2011 10:02,16,3365.43,73,4,5,5,455,Loyalists
13015.0,5/26/2011 16:25,5,3346.28,197,2,4,5,245,Others
13016.0,9/27/2011 14:08,3,789.89,73,4,3,3,433,Others
13017.0,12/2/2011 15:53,1,204.0,7,5,1,1,511,Others
13018.0,9/8/2011 12:01,29,7272.75,93,3,5,5,355,Loyalists
13021.0,9/30/2011 15:03,12,2584.4,70,5,5,5,555,VIPs
13023.0,8/2/2011 9:34,2,689.9,130,3,2,3,323,Others
13026.0,9/8/2011 10:01,8,936.15,93,3,5,4,354,Loyalists
13027.0,8/18/2011 9:39,6,6912.0,114,3,4,5,345,Others
13028.0,11/17/2011 11:10,3,659.68,23,5,3,3,533,Others
13029.0,7/24/2011 11:37,3,1247.5,139,2,3,4,234,Others
13030.0,12/6/2010 14:31,2,799.48,368,1,2,3,123,Lost Customers
13032.0,9/13/2011 16:40,3,996.52,87,4,3,4,434,Others
13033.0,12/17/2010 14:23,1,190.55,357,1,1,1,111,Lost Customers
13034.0,12/5/2010 14:52,2,642.77,369,1,2,3,123,Lost Customers
13035.0,9/27/2011 8:57,3,886.63,74,4,3,3,433,Others
13037.0,7/24/2011 15:46,3,881.07,138,2,3,3,233,Others
13038.0,9/20/2011 14:37,3,908.46,80,4,3,3,433,Others
13040.0,12/1/2011 10:38,2,676.99,9,5,2,3,523,Others
13043.0,3/31/2011 12:14,2,471.57,254,1,2,3,123,Lost Customers
13044.0,2/21/2011 15:20,1,560.47,291,1,1,3,113,Lost Customers
13045.0,9/1/2011 15:04,1,305.28000000000003,99,3,1,2,312,Others
13046.0,3/18/2011 15:43,2,629.3100000000001,266,1,2,3,123,Lost Customers
13047.0,8/4/2011 17:58,18,3079.1,127,3,5,5,355,Loyalists
13048.0,8/19/2011 11:18,5,1805.91,113,3,4,4,344,Others
13049.0,10/6/2011 15:31,2,656.6800000000001,64,5,2,3,523,Others
13050.0,8/31/2011 16:32,28,5684.61,100,3,5,5,355,Loyalists
13052.0,5/11/2011 14:12,1,348.15000000000003,212,2,1,2,212,Others
13055.0,9/22/2011 14:26,4,1201.96,78,4,4,4,444,Others
13058.0,7/11/2011 12:01,3,271.40000000000003,152,2,3,2,232,Others
13059.0,4/4/2011 10:40,1,183.4,250,1,1,1,111,Lost Customers
13060.0,3/31/2011 11:37,1,307.53,254,1,1,2,112,Lost Customers
13061.0,9/28/2011 16:04,1,248.61,72,5,1,2,512,Others
13062.0,6/1/2011 15:12,1,346.98,191,2,1,2,212,Others
13064.0,9/12/2011 13:56,4,1119.49,88,4,4,4,444,Others
13065.0,12/1/2010 16:52,1,205.86,373,1,1,1,111,Lost Customers
13066.0,11/7/2011 17:06,3,430.90000000000003,32,5,3,2,532,Others
13067.0,9/18/2011 13:38,1,115.46000000000001,82,4,1,1,411,Others
13068.0,11/29/2011 15:00,2,344.0,10,5,2,2,522,Others
13069.0,9/1/2011 11:48,27,3717.82,100,3,5,5,355,Loyalists
13070.0,5/31/2011 13:45,1,228.8,192,2,1,1,211,Others
13072.0,3/18/2011 8:12,1,177.15,267,1,1,1,111,Lost Customers
13075.0,8/2/2011 10:19,1,919.61,130,3,1,4,314,Others
13077.0,2/22/2011 16:19,4,729.27,290,1,4,3,143,Lost Customers
13078.0,9/18/2011 12:15,43,12432.28,83,4,5,5,455,Loyalists
13079.0,9/9/2011 15:25,5,220.10000000000002,91,4,4,1,441,Others
13080.0,6/13/2011 14:59,1,58.08,179,2,1,1,211,Others
13081.0,8/2/2011 17:23,21,27964.48,129,3,5,5,355,Loyalists
13082.0,8/5/2011 16:16,10,3595.48,126,3,5,5,355,Loyalists
13083.0,9/25/2011 10:46,2,303.75,76,4,2,2,422,Others
13085.0,7/5/2011 12:11,3,272.38,158,2,3,2,232,Others
13089.0,9/30/2011 10:19,118,57385.88,71,5,5,5,555,VIPs
13090.0,8/19/2011 15:39,18,8689.39,112,3,5,5,355,Loyalists
13091.0,11/18/2011 16:48,2,319.82,21,5,2,2,522,Others
13092.0,9/30/2011 11:18,6,459.83,71,5,4,2,542,Others
13093.0,3/9/2011 12:14,13,7741.47,276,1,5,5,155,Lost Customers
13094.0,9/20/2011 14:57,16,1708.8600000000001,80,4,5,4,454,Loyalists
13095.0,9/30/2011 12:03,1,74.39999999999999,71,5,1,1,511,Others
13097.0,9/23/2011 12:58,14,5893.32,77,4,5,5,455,Loyalists
13098.0,9/6/2011 15:34,41,28658.88,94,3,5,5,355,Loyalists
13099.0,9/1/2011 17:40,1,207.35999999999999,99,3,1,1,311,Others
13101.0,4/19/2011 14:37,1,101.19,234,1,1,1,111,Lost Customers
13102.0,9/19/2011 14:43,27,6336.29,81,4,5,5,455,Loyalists
13103.0,10/31/2011 9:38,1,243.94,40,5,1,2,512,Others
13104.0,9/15/2011 11:20,6,1098.48,86,4,4,4,444,Others
13106.0,8/3/2011 11:50,2,59.5,129,3,2,1,321,Others
13107.0,9/15/2011 9:41,5,1524.07,86,4,4,4,444,Others
13108.0,12/2/2010 10:35,1,350.06,373,1,1,2,112,Lost Customers
13109.0,7/5/2011 14:56,5,766.84,157,2,4,3,243,Others
13110.0,7/25/2011 16:20,8,1452.8700000000001,137,2,5,4,254,Loyalists
13113.0,8/9/2011 12:00,40,10510.0,123,3,5,5,355,Loyalists
13115.0,9/28/2011 9:09,14,2205.63,73,4,5,5,455,Loyalists
13116.0,8/14/2011 14:36,2,485.19,117,3,2,3,323,Others
13117.0,8/10/2011 10:09,8,984.91,122,3,5,4,354,Loyalists
13118.0,5/15/2011 13:22,7,1125.0,208,2,5,4,254,Loyalists
13120.0,4/15/2011 10:19,1,30.599999999999998,239,1,1,1,111,Lost Customers
13121.0,3/15/2011 16:51,2,254.73,269,1,2,2,122,Lost Customers
13122.0,9/6/2011 15:53,2,922.39,94,3,2,4,324,Others
13124.0,9/11/2011 12:45,3,3866.33,89,4,3,5,435,Others
13126.0,9/28/2011 10:29,10,2056.29,73,4,5,5,455,Loyalists
13127.0,9/23/2011 10:26,1,259.17,78,4,1,2,412,Others
13130.0,9/6/2011 15:30,1,64.0,94,3,1,1,311,Others
13131.0,9/29/2011 17:16,4,1039.3,71,5,4,4,544,Others
13132.0,3/23/2011 12:44,1,77.3,261,1,1,1,111,Lost Customers
13133.0,3/11/2011 10:31,2,109.8,274,1,2,1,121,Lost Customers
13134.0,9/28/2011 9:22,7,1740.63,73,4,5,4,454,Loyalists
13135.0,5/27/2011 10:52,1,3096.0,197,2,1,5,215,Others
13136.0,9/15/2011 16:14,11,2545.38,85,4,5,5,455,Loyalists
13137.0,9/9/2011 9:38,9,3605.08,92,4,5,5,455,Loyalists
13138.0,9/20/2011 15:31,6,962.39,80,4,4,4,444,Others
13139.0,9/28/2011 13:13,8,5055.79,72,5,5,5,555,VIPs
13140.0,8/23/2011 15:33,3,423.72,108,3,3,2,332,Others
13141.0,9/16/2011 9:54,6,2385.8,85,4,4,5,445,Others
13142.0,11/20/2011 16:07,1,307.09,19,5,1,2,512,Others
13144.0,1/11/2011 11:15,1,110.95,333,1,1,1,111,Lost Customers
13145.0,9/9/2011 10:10,5,614.77,92,4,4,3,443,Others
13146.0,11/13/2011 15:29,1,228.91,26,5,1,1,511,Others
13147.0,9/1/2011 12:28,4,712.8000000000001,99,3,4,3,343,Others
13148.0,8/24/2011 16:20,17,3348.48,107,3,5,5,355,Loyalists
13149.0,8/25/2011 13:40,4,1676.06,106,3,4,4,344,Others
13151.0,5/20/2011 12:55,2,1250.3700000000001,203,2,2,4,224,Others
13153.0,12/4/2011 12:14,1,486.22,6,5,1,3,513,Others
13154.0,7/18/2011 15:21,1,-611.86,144,2,1,1,211,Others
13155.0,9/21/2011 10:27,4,971.76,80,4,4,4,444,Others
13157.0,7/21/2011 14:34,5,1721.57,141,2,4,4,244,Others
13158.0,9/6/2011 11:58,4,1201.06,95,3,4,4,344,Others
13159.0,8/26/2011 14:35,5,1379.75,105,3,4,4,344,Others
13160.0,11/17/2011 13:07,1,91.8,22,5,1,1,511,Others
13161.0,1/30/2011 14:03,1,112.75,313,1,1,1,111,Lost Customers
13162.0,8/9/2011 15:59,5,1644.99,122,3,4,4,344,Others
13165.0,12/23/2010 14:06,2,1021.48,351,1,2,4,124,Lost Customers
13166.0,3/2/2011 14:28,2,414.7,282,1,2,2,122,Lost Customers
13167.0,8/1/2011 12:12,4,791.33,131,3,4,3,343,Others
13168.0,5/24/2011 13:56,5,1310.14,199,2,4,4,244,Others
13169.0,4/1/2011 14:24,2,712.88,252,1,2,3,123,Lost Customers
13170.0,11/13/2011 12:19,1,116.00999999999999,26,5,1,1,511,Others
13171.0,2/13/2011 14:16,5,426.81,299,1,4,2,142,Lost Customers
13173.0,12/7/2010 14:30,2,353.65,367,1,2,2,122,Lost Customers
13174.0,12/5/2010 16:24,3,2817.03,369,1,3,5,135,Lost Customers
13176.0,10/24/2011 15:43,1,492.84,46,5,1,3,513,Others
13177.0,10/6/2011 9:56,1,282.45,65,5,1,2,512,Others
13178.0,9/27/2011 13:21,11,5725.47,73,4,5,5,455,Loyalists
13182.0,10/25/2011 13:46,1,121.18,45,5,1,1,511,Others
13183.0,9/14/2011 10:42,9,3957.78,87,4,5,5,455,Loyalists
13184.0,8/1/2011 11:12,12,1648.79,131,3,5,4,354,Loyalists
13185.0,3/17/2011 11:56,1,71.4,268,1,1,1,111,Lost Customers
13186.0,9/7/2011 11:46,5,1539.69,94,3,4,4,344,Others
13187.0,1/6/2011 18:57,1,236.02,337,1,1,2,112,Lost Customers
13188.0,11/28/2011 15:28,1,114.60000000000001,11,5,1,1,511,Others
13189.0,8/16/2011 13:12,2,260.68,115,3,2,2,322,Others
13192.0,9/5/2011 14:13,2,911.94,95,3,2,4,324,Others
13193.0,10/9/2011 14:30,1,117.88,61,5,1,1,511,Others
13194.0,7/27/2011 9:01,1,60.7,136,3,1,1,311,Others
13196.0,9/16/2011 12:48,4,1797.78,84,4,4,4,444,Others
13198.0,8/11/2011 12:48,8,3384.09,120,3,5,5,355,Loyalists
13199.0,9/8/2011 14:53,39,9803.960000000001,92,4,5,5,455,Loyalists
13200.0,9/26/2011 14:00,4,870.09,74,4,4,3,443,Others
13203.0,8/11/2011 10:29,4,869.46,121,3,4,3,343,Others
13207.0,7/12/2011 11:35,2,250.26000000000002,151,2,2,2,222,Others
13208.0,7/7/2011 14:18,7,1205.9,155,2,5,4,254,Loyalists
13209.0,8/3/2011 12:10,11,5820.16,129,3,5,5,355,Loyalists
13210.0,9/7/2011 8:18,1,353.48,94,3,1,2,312,Others
13211.0,9/5/2011 17:36,3,1197.42,95,3,3,4,334,Others
13212.0,11/30/2011 15:12,4,780.58,9,5,4,3,543,Others
13213.0,8/3/2011 13:06,6,1518.43,128,3,4,4,344,Others
13216.0,3/17/2011 12:18,1,333.74,267,1,1,2,112,Lost Customers
13217.0,8/9/2011 15:32,5,133.62,122,3,4,1,341,Others
13218.0,8/4/2011 16:59,1,62.63999999999999,127,3,1,1,311,Others
13220.0,9/22/2011 13:38,4,819.2900000000001,78,4,4,3,443,Others
13221.0,4/13/2011 16:58,2,847.41,240,1,2,3,123,Lost Customers
13223.0,5/23/2011 13:03,2,163.20000000000002,200,2,2,1,221,Others
13224.0,7/11/2011 14:10,3,2150.85,151,2,3,5,235,Others
13225.0,7/19/2011 16:36,8,6083.04,143,2,5,5,255,Loyalists
13226.0,3/11/2011 14:35,1,108.21,273,1,1,1,111,Lost Customers
13227.0,5/22/2011 11:47,1,257.7,202,2,1,2,212,Others
13228.0,9/19/2011 14:28,1,358.0,81,4,1,2,412,Others
13229.0,4/28/2011 12:07,1,160.95,226,1,1,1,111,Lost Customers
13230.0,7/24/2011 16:20,15,2763.41,138,2,5,5,255,Loyalists
13232.0,9/2/2011 13:18,7,1357.6,98,3,5,4,354,Loyalists
13233.0,9/26/2011 13:25,2,605.12,74,4,2,3,423,Others
13235.0,5/12/2011 9:48,2,101.17000000000004,212,2,2,1,221,Others
13236.0,9/12/2011 17:17,3,727.27,88,4,3,3,433,Others
13238.0,6/29/2011 12:12,5,680.83,164,2,4,3,243,Others
13239.0,3/23/2011 10:25,1,329.56,262,1,1,2,112,Lost Customers
13240.0,9/4/2011 14:08,4,663.65,96,3,4,3,343,Others
13242.0,8/19/2011 12:53,3,270.40000000000003,112,3,3,2,332,Others
13243.0,5/20/2011 13:14,1,600.07,203,2,1,3,213,Others
13244.0,9/8/2011 11:46,1,121.74,93,3,1,1,311,Others
13245.0,10/20/2011 11:40,1,430.5,51,5,1,2,512,Others
13246.0,6/16/2011 12:51,7,1922.1,176,2,5,4,254,Loyalists
13247.0,9/18/2011 11:31,4,501.12,83,4,4,3,443,Others
13248.0,8/7/2011 12:40,2,465.68,124,3,2,3,323,Others
13249.0,9/8/2011 13:26,3,711.41,92,4,3,3,433,Others
13253.0,7/6/2011 10:09,2,1030.4,157,2,2,4,224,Others
13255.0,12/6/2011 10:56,3,390.66,4,5,3,2,532,Others
13256.0,11/25/2011 15:57,1,0.0,14,5,1,1,511,Others
13258.0,5/18/2011 13:11,3,698.58,205,2,3,3,233,Others
13259.0,10/9/2011 10:48,1,292.32,62,5,1,2,512,Others
13260.0,10/9/2011 13:21,1,557.62,61,5,1,3,513,Others
13261.0,3/16/2011 12:22,2,944.1,268,1,2,4,124,Lost Customers
13262.0,3/21/2011 15:06,1,200.29,263,1,1,1,111,Lost Customers
13263.0,9/30/2011 10:45,35,7454.07,71,5,5,5,555,VIPs
13265.0,9/12/2011 9:36,5,2107.66,89,4,4,5,445,Others
13266.0,9/25/2011 11:28,19,3717.67,76,4,5,5,455,Loyalists
13267.0,9/8/2011 15:36,27,4404.44,92,4,5,5,455,Loyalists
13268.0,9/16/2011 11:27,15,3167.64,85,4,5,5,455,Loyalists
13269.0,9/12/2011 12:45,17,5315.92,88,4,5,5,455,Loyalists
13270.0,12/8/2010 14:53,1,590.0,366,1,1,3,113,Lost Customers
13271.0,11/2/2011 14:43,2,178.26,37,5,2,1,521,Others
13272.0,9/11/2011 12:06,2,276.56,90,4,2,2,422,Others
13273.0,8/18/2011 14:02,1,138.98,113,3,1,1,311,Others
13276.0,9/1/2011 10:03,2,590.9300000000001,100,3,2,3,323,Others
13277.0,8/15/2011 14:50,4,258.4,116,3,4,2,342,Others
13278.0,10/30/2011 11:49,1,542.73,41,5,1,3,513,Others
13279.0,9/22/2011 17:24,2,126.30000000000001,78,4,2,1,421,Others
13280.0,8/9/2011 13:14,3,814.86,122,3,3,3,333,Others
13282.0,9/22/2011 10:08,6,1047.84,79,4,4,4,444,Others
13283.0,6/7/2011 12:39,2,93.66,185,2,2,1,221,Others
13284.0,1/21/2011 10:25,2,196.15,323,1,2,1,121,Lost Customers
13285.0,7/1/2011 14:53,4,2709.12,161,2,4,5,245,Others
13291.0,7/7/2011 10:36,1,361.11,156,2,1,2,212,Others
13292.0,2/28/2011 15:00,2,578.9399999999999,284,1,2,3,123,Lost Customers
13294.0,6/3/2011 8:54,2,873.74,190,2,2,3,223,Others
13295.0,12/2/2010 17:36,2,197.95000000000002,372,1,2,1,121,Lost Customers
13296.0,7/25/2011 13:46,1,87.4,137,2,1,1,211,Others
13297.0,12/2/2011 9:32,4,2089.85,8,5,4,5,545,Others
13298.0,12/8/2011 13:11,1,360.0,1,5,1,2,512,Others
13299.0,3/16/2011 12:55,1,142.5,268,1,1,1,111,Lost Customers
13300.0,6/28/2011 11:59,2,365.29,165,2,2,2,222,Others
13301.0,8/28/2011 11:25,4,618.09,104,3,4,3,343,Others
13302.0,7/7/2011 17:56,1,63.75,155,2,1,1,211,Others
13304.0,12/23/2010 14:35,1,300.42,351,1,1,2,112,Lost Customers
13305.0,9/8/2011 10:02,10,2000.86,93,3,5,4,354,Loyalists
13307.0,8/11/2011 17:14,1,15.0,120,3,1,1,311,Others
13308.0,6/2/2011 14:12,4,1367.6100000000001,190,2,4,4,244,Others
13309.0,9/12/2011 14:15,5,1456.79,88,4,4,4,444,Others
13310.0,5/23/2011 17:15,6,1083.63,200,2,4,4,244,Others
13311.0,7/12/2011 14:26,2,598.57,150,2,2,3,223,Others
13313.0,7/21/2011 18:19,5,1555.32,141,2,4,4,244,Others
13314.0,9/27/2011 10:20,4,578.66,74,4,4,3,443,Others
13316.0,9/21/2011 12:14,5,5815.49,80,4,4,5,445,Others
13317.0,6/9/2011 19:34,9,2140.07,183,2,5,5,255,Loyalists
13318.0,12/8/2011 18:51,3,640.76,1,5,3,3,533,Others
13319.0,9/9/2011 10:24,36,10664.34,92,4,5,5,455,Loyalists
13320.0,9/30/2011 12:52,6,1491.7,70,5,4,4,544,Others
13321.0,9/28/2011 15:24,2,567.36,72,5,2,3,523,Others
13322.0,11/22/2011 14:21,1,199.48000000000002,17,5,1,1,511,Others
13323.0,9/16/2011 13:23,5,787.85,84,4,4,3,443,Others
13324.0,9/11/2011 12:34,12,7072.8,89,4,5,5,455,Loyalists
13325.0,9/19/2011 10:36,1,675.3,82,4,1,3,413,Others
